,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
164,1615,Anonymous Class,com.android.camera.VideoModule.onResumeAfterSuper.(Anon_3),5,5,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
165,1654,Anonymous Class,com.android.camera.VideoModule.startPreview.(Anon_4),9,9,0,0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
166,1670,Public Class,com.android.camera.activity.CameraActivityTest,26,19,5,2,1.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,0
167,1674,Public Generic Class,com.android.camera.activity.CameraTestCase,193,169,16,9,1.0,5.0,1.0,1.0,1.0,8.0,13.0,9.0,9.0,0.0,1.0,7.0,1.0,2.0,88.0,0
168,1675,Private Class,com.android.camera.activity.CameraTestCase.AutoFocusCallable,16,14,0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
169,1677,Anonymous Class,com.android.camera.activity.CameraTestCase.AutoFocusCallable.call.(Anon_2),6,6,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
170,1681,Private Class,com.android.camera.activity.CameraTestCase.TakePictureCallable,19,17,0,2,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0
171,1683,Anonymous Class,com.android.camera.activity.CameraTestCase.TakePictureCallable.call.(Anon_1),9,9,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
172,1690,Anonymous Class,com.android.camera.activity.CameraTestCase.performClick.(Anon_4),14,14,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
173,1694,Anonymous Class,com.android.camera.activity.CameraTestCase.setUp.(Anon_3),5,5,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
