,Unnamed: 0,Kind,Name,CountLine,CountLineCode,CountLineBlank,CountLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,MaxInheritanceTree,PercentLackOfCohesion,Fault
56,682,Public Class,com.android.camera.CameraScreenNail,207,155,19,35,1.0,3.0,0.0,0.0,9.0,13.0,9.0,13.0,13.0,0.0,1.0,0.0,12.0,2.0,69.0,1
57,699,Public Class,com.android.camera.CameraSettings,486,400,53,35,1.0,9.0,0.0,16.0,23.0,9.0,4.0,25.0,25.0,0.0,11.0,0.0,14.0,1.0,90.0,1
58,725,Public Class,com.android.camera.CameraTestRunner,20,18,2,0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1
59,728,Public Class,com.android.camera.CaptureAnimManager,148,123,10,29,1.0,1.0,0.0,0.0,6.0,5.0,12.0,5.0,5.0,0.0,1.0,0.0,4.0,1.0,65.0,1
60,734,Public Class,com.android.camera.ComboPreferences,235,198,30,10,3.0,2.0,0.0,2.0,1.0,16.0,3.0,18.0,18.0,0.0,1.0,0.0,17.0,1.0,69.0,1
61,736,Private Class,com.android.camera.ComboPreferences.MyEditor,93,80,11,2,2.0,1.0,0.0,0.0,0.0,11.0,2.0,11.0,11.0,1.0,0.0,0.0,10.0,1.0,9.0,0
62,765,Public Class,com.android.camera.DisableCameraReceiver,56,45,7,4,1.0,0.0,0.0,0.0,3.0,4.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,0
63,770,Public Class,com.android.camera.EffectsRecorder,908,728,93,87,1.0,1.0,0.0,1.0,23.0,33.0,33.0,34.0,34.0,3.0,6.0,0.0,25.0,1.0,88.0,1
64,771,Anonymous Class,com.android.camera.EffectsRecorder.(Anon_1),63,43,9,11,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
65,773,Anonymous Class,com.android.camera.EffectsRecorder.(Anon_2),9,7,0,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
66,775,Anonymous Class,com.android.camera.EffectsRecorder.(Anon_3),7,6,0,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
67,777,Anonymous Class,com.android.camera.EffectsRecorder.(Anon_4),67,51,0,16,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
68,790,Anonymous Class,com.android.camera.EffectsRecorder.raiseError.(Anon_6),9,9,0,0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0
